hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01458,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0028424205808440742,1460,0,natural,next_quarter,realized_plus_planned
hex_01459,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004120964192825396,1440,0,natural,next_quarter,realized_plus_planned
hex_01460,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.00614190784564559,1404,0,natural,next_quarter,realized_plus_planned
hex_01461,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010176439012264036,1290,0,natural,next_quarter,realized_plus_planned
hex_01462,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02396890547539857,956,0,mixed,next_quarter,realized_plus_planned
hex_01463,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.019222728612316754,1059,0,mixed,next_quarter,realized_plus_planned
hex_01464,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015084779395881926,1177,0,natural,next_quarter,realized_plus_planned
hex_01465,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.009632317965783828,1299,0,mixed,next_quarter,realized_plus_planned
hex_01466,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.005229860417532414,1417,0,natural,next_quarter,realized_plus_planned
hex_01467,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.003102538033968509,1455,0,natural,next_quarter,realized_plus_planned
hex_01468,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0014877030351712155,1482,0,natural,next_quarter,realized_plus_planned
hex_01469,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.001712803193719611,1479,0,natural,next_quarter,realized_plus_planned
hex_01470,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0020381210592152798,1473,0,natural,next_quarter,realized_plus_planned
hex_01471,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.002953978809025469,1458,0,natural,next_quarter,realized_plus_planned
hex_01472,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004373223322228433,1433,0,natural,next_quarter,realized_plus_planned
hex_01473,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0067802412314502,1384,0,natural,next_quarter,realized_plus_planned
hex_01474,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012847395651047169,1219,0,natural,next_quarter,realized_plus_planned
hex_01475,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.018853964992929458,1074,0,natural,next_quarter,realized_plus_planned
hex_01476,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.018107659240742886,1097,0,natural,next_quarter,realized_plus_planned
hex_01477,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.011778470339621178,1243,0,mixed,next_quarter,realized_plus_planned
hex_01478,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010245874246483455,1285,0,mixed,next_quarter,realized_plus_planned
hex_01479,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0043169923214978105,1437,0,natural,next_quarter,realized_plus_planned
