hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00319,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1372,0,urban,next_year,realized
hex_00320,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.002444444444444445,1257,0,urban,next_year,realized
hex_00321,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1373,0,urban,next_year,realized
hex_00322,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1374,0,urban,next_year,realized
hex_00323,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.003,1240,0,urban,next_year,realized
hex_00324,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.09427118572196179,0.016,1028,0,urban,next_year,realized
hex_00325,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.09427118572196182,0.08305440115440116,526,0,urban,next_year,realized
hex_00326,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03658095238095238,794,0,urban,next_year,realized
hex_00327,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04946666666666666,679,0,urban,next_year,realized
hex_00328,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01746666666666667,1011,0,urban,next_year,realized
hex_00329,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.5546640714299251,78,1,urban,next_year,realized
hex_00330,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04819047619047618,686,0,urban,next_year,realized
hex_00331,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0226,953,0,urban,next_year,realized
hex_00332,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267868,0.10946190476190476,459,0,urban,next_year,realized
hex_00333,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267885,0.181332183908046,347,0,urban,next_year,realized
hex_00334,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.037466666666666676,779,0,urban,next_year,realized
hex_00335,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.024990476190476188,928,0,urban,next_year,realized
hex_00336,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.028466666666666668,878,0,urban,next_year,realized
hex_00337,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.13734936418780808,403,0,urban,next_year,realized
hex_00338,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02946666666666667,871,0,urban,next_year,realized
hex_00339,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0182,1000,0,urban,next_year,realized
hex_00340,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.5328972810414995,88,1,urban,next_year,realized
hex_00341,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.009714285714285713,1125,0,urban,next_year,realized
hex_00342,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,1196,0,urban,next_year,realized
hex_00343,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03446666666666667,821,0,mixed,next_year,realized
hex_00344,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.020666666666666663,973,0,urban,next_year,realized
hex_00345,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.011238095238095238,1095,0,urban,next_year,realized
hex_00346,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016523809523809524,1022,0,urban,next_year,realized
hex_00347,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01446666666666667,1050,0,urban,next_year,realized
hex_00348,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004333333333333333,1216,0,urban,next_year,realized
hex_00349,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.001,1295,0,mixed,next_year,realized
hex_00350,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0011428571428571427,1293,0,mixed,next_year,realized
hex_00351,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05162222222222223,659,0,urban,next_year,realized
hex_00352,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.5058666666666666,99,1,urban,next_year,realized
hex_00353,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13575842400519433,0.013047619047619046,1069,0,urban,next_year,realized
hex_00354,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.23906214761137123,0.09094782608695652,502,0,urban,next_year,realized
hex_00355,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568563,0.049100000000000005,680,0,urban,next_year,realized
hex_00356,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.5419232323232324,83,1,urban,next_year,realized
hex_00357,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.20724626566804513,321,0,urban,next_year,realized
hex_00358,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03298095238095238,839,0,urban,next_year,realized
hex_00359,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04420952380952382,715,0,urban,next_year,realized
hex_00360,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02321904761904762,942,0,urban,next_year,realized
hex_00361,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03457142857142858,820,0,urban,next_year,realized
hex_00362,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0656825396825397,581,0,urban,next_year,realized
hex_00363,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016228944911297852,1026,0,urban,next_year,realized
hex_00364,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015,1043,0,urban,next_year,realized
hex_00365,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.036,800,0,urban,next_year,realized
hex_00366,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012,1086,0,urban,next_year,realized
hex_00367,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05909212454212454,612,0,urban,next_year,realized
hex_00368,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012666666666666666,1077,0,urban,next_year,realized
hex_00369,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004666666666666666,1209,0,urban,next_year,realized
hex_00370,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.040100000000000004,763,0,mixed,next_year,realized
hex_00371,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.1319722547426786,0.20187936507936502,325,0,urban,next_year,realized
hex_00372,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.2639445094853574,0.1345904761904762,410,0,urban,next_year,realized
hex_00373,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426788,0.06526666666666665,582,0,urban,next_year,realized
hex_00374,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012133333333333335,1084,0,urban,next_year,realized
hex_00375,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010666666666666668,1103,0,urban,next_year,realized
hex_00376,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004571428571428571,1212,0,urban,next_year,realized
hex_00377,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012,1087,0,mixed,next_year,realized
hex_00378,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.00045714285714285713,1302,0,mixed,next_year,realized
hex_00379,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1375,0,mixed,next_year,realized
hex_00380,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1376,0,urban,next_year,realized
hex_00381,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012333333333333332,1081,0,urban,next_year,realized
hex_00382,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1377,0,urban,next_year,realized
hex_00383,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1863576716007983,0.005066666666666666,1200,0,urban,next_year,realized
hex_00384,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.3080734452496091,0.29062857142857146,234,0,urban,next_year,realized
hex_00385,2026-01-01,2026-03-01,0,1.0,1.0,2.0,0.0,0.3080734452496092,0.7191920634920634,31,1,urban,next_year,realized
hex_00386,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568584,0.06732967032967033,574,0,urban,next_year,realized
hex_00387,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03091111111111111,859,0,urban,next_year,realized
hex_00388,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0008,1298,0,urban,next_year,realized
hex_00389,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.028066666666666667,883,0,urban,next_year,realized
hex_00390,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.025466666666666665,923,0,urban,next_year,realized
hex_00391,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02664761904761905,905,0,urban,next_year,realized
hex_00392,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.49323160173160163,105,1,urban,next_year,realized
hex_00393,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05132380952380952,661,0,urban,next_year,realized
hex_00394,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04745238095238095,689,0,urban,next_year,realized
hex_00395,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,1174,0,urban,next_year,realized
hex_00396,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03204761904761905,847,0,urban,next_year,realized
hex_00397,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.15621803751803756,385,0,urban,next_year,realized
hex_00398,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.6420085714285715,43,1,urban,next_year,realized
hex_00399,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.5717063492063494,69,1,urban,next_year,realized
hex_00400,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.09427118572196183,0.030599999999999995,863,0,urban,next_year,realized
hex_00401,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568591,0.10446666666666667,471,0,urban,next_year,realized
hex_00402,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.40234463097157114,0.1795363858363858,353,0,urban,next_year,realized
hex_00403,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.30807344524960933,0.1849206349206349,342,0,mixed,next_year,realized
hex_00404,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568591,0.2648095238095238,255,0,mixed,next_year,realized
hex_00405,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.20021918343094813,327,0,urban,next_year,realized
