hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00388,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1452,0,urban,next_year,realized
hex_00389,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.2674302400026537,636,0,urban,next_year,realized
hex_00390,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.2,0.11953107380568555,0.5260991341991341,295,0,urban,next_year,realized
hex_00391,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.2828135571658854,0.40167301587301596,466,0,urban,next_year,realized
hex_00392,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.33333333333333365,0.5140714285714284,305,0,urban,next_year,realized
hex_00393,2026-01-01,2026-03-01,1,0.0,0.0,1.0,0.0,0.30807344524960933,0.37764920634920635,498,0,urban,next_year,realized
hex_00394,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.35859322141705774,0.5970067821067822,225,0,urban,next_year,realized
hex_00395,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568583,0.12152380952380953,818,0,urban,next_year,realized
hex_00396,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568564,0.31793492063492074,584,0,urban,next_year,realized
hex_00397,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.0,0.21380225952764728,0.6838571428571433,155,0,urban,next_year,realized
hex_00398,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.3170252326217843,585,0,urban,next_year,realized
hex_00399,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.2291888888888888,676,0,urban,next_year,realized
hex_00400,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568591,0.05881904761904762,973,0,urban,next_year,realized
hex_00401,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.1885423714439234,0.1758063492063492,737,0,urban,next_year,realized
hex_00402,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568591,0.08057243107769421,916,0,urban,next_year,realized
hex_00403,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.011866666666666666,1238,0,mixed,next_year,realized
hex_00404,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.049780952380952384,1008,0,mixed,next_year,realized
hex_00405,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.008133333333333333,1295,0,urban,next_year,realized
hex_00406,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.013133333333333334,1219,0,urban,next_year,realized
