hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01460,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.013599826585140905,1431,0,mixed,next_quarter,realized
hex_01461,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0209109047530913,1361,0,urban,next_quarter,realized
hex_01462,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0505663705606821,1039,0,urban,next_quarter,realized
hex_01463,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.057254367334614746,970,0,urban,next_quarter,realized
hex_01464,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0676223387531165,866,0,urban,next_quarter,realized
hex_01465,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04214715591985227,1131,0,urban,next_quarter,realized
hex_01466,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02393330260514041,1330,0,mixed,next_quarter,realized
hex_01467,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015478720770460776,1417,0,mixed,next_quarter,realized
hex_01468,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.005241006184008336,1488,0,mixed,next_quarter,realized
hex_01469,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.005704715306828265,1487,0,mixed,next_quarter,realized
hex_01470,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.006340783000177282,1485,0,mixed,next_quarter,realized
hex_01471,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.008127602477065819,1478,0,mixed,next_quarter,realized
hex_01472,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.010727835215398693,1456,0,mixed,next_quarter,realized
hex_01473,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015058223888113686,1422,0,mixed,next_quarter,realized
hex_01474,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.026941300155825923,1292,0,urban,next_quarter,realized
hex_01475,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04064602469875522,1150,0,urban,next_quarter,realized
hex_01476,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05611461345056687,987,0,urban,next_quarter,realized
hex_01477,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.053120264352917966,1022,0,urban,next_quarter,realized
hex_01478,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04690708043705195,1076,0,urban,next_quarter,realized
hex_01479,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.020776098086721664,1362,0,mixed,next_quarter,realized
hex_01480,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0035252940021556424,1492,0,mixed,next_quarter,realized
hex_01481,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.00404486607033055,1491,0,mixed,next_quarter,realized
hex_01482,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.00449373958874915,1489,0,mixed,next_quarter,realized
hex_01483,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.011792712869375055,1449,0,mixed,next_quarter,realized
hex_01484,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016799183359778952,1397,0,mixed,next_quarter,realized
hex_01485,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.027384704626373133,1285,0,urban,next_quarter,realized
hex_01486,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03398587795174158,1213,0,urban,next_quarter,realized
hex_01487,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04603993755426833,1092,0,urban,next_quarter,realized
hex_01488,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04188764475349521,1135,0,urban,next_quarter,realized
hex_01489,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016350472871139693,1406,0,mixed,next_quarter,realized
hex_01490,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.019522937407488034,1371,0,urban,next_quarter,realized
hex_01491,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02199320987911665,1347,0,urban,next_quarter,realized
