hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00041,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.015490683197792034,1387,0,urban,next_quarter,realized_plus_planned
hex_00042,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.025335032205175,1270,0,urban,next_quarter,realized_plus_planned
hex_00043,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426789,0.03880508555256847,1131,0,urban,next_quarter,realized_plus_planned
hex_00044,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.26394450948535775,0.05617263878839376,941,0,urban,next_quarter,realized_plus_planned
hex_00045,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.26394450948535786,0.06994663923042599,817,0,urban,next_quarter,realized_plus_planned
hex_00046,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267918,0.042553828362746016,1083,0,urban,next_quarter,realized_plus_planned
hex_00047,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.11663469563154201,486,0,urban,next_quarter,realized_plus_planned
hex_00048,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.08899004286285415,676,0,urban,next_quarter,realized_plus_planned
hex_00049,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426789,0.08272520721012386,723,0,urban,next_quarter,realized_plus_planned
hex_00050,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267915,0.08417943794423768,713,0,urban,next_quarter,realized_plus_planned
hex_00051,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.08389154197635655,716,0,urban,next_quarter,realized_plus_planned
hex_00052,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267885,0.12822138779079356,417,0,urban,next_quarter,realized_plus_planned
hex_00053,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267893,0.10277125527292251,590,0,urban,next_quarter,realized_plus_planned
hex_00054,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.07467984487106975,784,0,urban,next_quarter,realized_plus_planned
hex_00055,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.048690727062998734,1024,0,urban,next_quarter,realized_plus_planned
hex_00056,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04238252290223629,1088,0,natural,next_quarter,realized_plus_planned
hex_00057,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03364983592676211,1182,0,urban,next_quarter,realized_plus_planned
hex_00058,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0055801152577017905,1483,0,natural,next_quarter,realized_plus_planned
hex_00059,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012332777751180366,1427,0,urban,next_quarter,realized_plus_planned
hex_00060,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.017535977632169582,1365,0,urban,next_quarter,realized_plus_planned
hex_00061,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1195310738056858,0.02648129085929329,1256,0,urban,next_quarter,realized_plus_planned
hex_00062,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.18854237144392352,0.029146651485371555,1228,0,urban,next_quarter,realized_plus_planned
hex_00063,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.33333333333333326,0.06395361186987195,862,0,urban,next_quarter,realized_plus_planned
hex_00064,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.18854237144392344,0.026529004507731463,1255,0,urban,next_quarter,realized_plus_planned
hex_00065,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568596,0.06873265228574929,825,0,urban,next_quarter,realized_plus_planned
hex_00066,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.07902141134253116,748,0,urban,next_quarter,realized_plus_planned
hex_00067,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568563,0.08152051596576515,735,0,urban,next_quarter,realized_plus_planned
hex_00068,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.3080734452496092,0.11193695682181456,515,0,urban,next_quarter,realized_plus_planned
hex_00069,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.23906214761137182,0.13166985950232415,399,0,urban,next_quarter,realized_plus_planned
hex_00070,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.11953107380568595,0.08803913578858523,686,0,urban,next_quarter,realized_plus_planned
hex_00071,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.20816647154392653,0.060609131408500876,891,0,urban,next_quarter,realized_plus_planned
hex_00072,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.23906214761137146,0.11471028062859259,495,0,urban,next_quarter,realized_plus_planned
hex_00073,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1319722547426787,0.13389053664690856,382,0,urban,next_quarter,realized_plus_planned
hex_00074,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.12541899283250812,434,0,urban,next_quarter,realized_plus_planned
hex_00075,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.0841057325115307,714,0,urban,next_quarter,realized_plus_planned
hex_00076,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.17929661070852848,0.05413928658553476,959,0,mixed,next_quarter,realized_plus_planned
hex_00077,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004463712171848139,1488,0,natural,next_quarter,realized_plus_planned
hex_00078,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.007204015181703446,1470,0,mixed,next_quarter,realized_plus_planned
hex_00079,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01328892435638623,1414,0,urban,next_quarter,realized_plus_planned
hex_00080,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016219359087382357,1380,0,urban,next_quarter,realized_plus_planned
hex_00081,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267876,0.024977576848483986,1276,0,urban,next_quarter,realized_plus_planned
hex_00082,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.1520369083404779,0.05209324180076834,977,0,urban,next_quarter,realized_plus_planned
hex_00083,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1792966107085284,0.054721787022893445,954,0,urban,next_quarter,realized_plus_planned
hex_00084,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.152036908340478,0.032139149629899215,1199,0,urban,next_quarter,realized_plus_planned
hex_00085,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.046296842575134896,1051,0,urban,next_quarter,realized_plus_planned
hex_00086,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0392449568864907,1122,0,urban,next_quarter,realized_plus_planned
hex_00087,2026-01-01,2026-03-01,0,0.0,1.0,2.0,0.0,0.2639445094853581,0.08162421429196583,733,0,urban,next_quarter,realized_plus_planned
hex_00088,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.34013872628660535,0.08770828394830557,688,0,urban,next_quarter,realized_plus_planned
hex_00089,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.13197225474267874,0.061656581610750154,882,0,urban,next_quarter,realized_plus_planned
hex_00090,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.13197225474267882,0.06039982332134071,895,0,urban,next_quarter,realized_plus_planned
hex_00091,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.2639445094853581,0.10792318786937077,541,0,urban,next_quarter,realized_plus_planned
hex_00092,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.2081664715439264,0.13017737116932757,410,0,urban,next_quarter,realized_plus_planned
hex_00093,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267898,0.11767568083260638,476,0,urban,next_quarter,realized_plus_planned
hex_00094,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.06151099134651517,883,0,urban,next_quarter,realized_plus_planned
hex_00095,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267907,0.052232032091328866,976,0,mixed,next_quarter,realized_plus_planned
hex_00096,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.23981545829761097,0.06332609810359303,870,0,mixed,next_quarter,realized_plus_planned
hex_00097,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.21846700409427944,0.07293430721163228,800,0,mixed,next_quarter,realized_plus_planned
hex_00098,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.006855867831700732,1474,0,natural,next_quarter,realized_plus_planned
hex_00099,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.011657503068590943,1433,0,urban,next_quarter,realized_plus_planned
hex_00100,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.013823546960998292,1404,0,urban,next_quarter,realized_plus_planned
hex_00101,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.017210699744911878,1367,0,urban,next_quarter,realized_plus_planned
