hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01275,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.6598612737133935,0.17575555555555553,701,0,mixed,next_year,realized_plus_planned
hex_01276,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.2639445094853572,0.42740805860805875,422,0,urban,next_year,realized_plus_planned
hex_01277,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.35468315018315033,516,0,urban,next_year,realized_plus_planned
hex_01278,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.13197225474267904,0.5192545497128618,293,0,urban,next_year,realized_plus_planned
hex_01279,2026-01-01,2026-03-01,0,1.0,1.0,2.0,0.5,0.3401387262866055,0.5302344375431334,286,0,urban,next_year,realized_plus_planned
hex_01280,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.5278890189707165,0.44983679653679653,381,0,urban,next_year,realized_plus_planned
hex_01281,2026-01-01,2026-03-01,1,1.0,1.0,1.0,0.0,0.5483051978305318,0.5459142857142857,268,0,urban,next_year,realized_plus_planned
hex_01282,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.47211098102928445,0.25459090909090915,630,0,urban,next_year,realized_plus_planned
hex_01283,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15203690834047784,0.023295238095238095,1078,0,mixed,next_year,realized_plus_planned
hex_01284,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0018714285714285714,1353,0,natural,next_year,realized_plus_planned
hex_01285,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004333333333333333,1302,0,natural,next_year,realized_plus_planned
hex_01286,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.21968574835075047,667,0,natural,next_year,realized_plus_planned
hex_01287,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1432,0,natural,next_year,realized_plus_planned
hex_01288,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.2639445094853586,0.5335394167236273,281,0,urban,next_year,realized_plus_planned
hex_01289,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.26394450948535864,0.11598181818181814,779,0,mixed,next_year,realized_plus_planned
hex_01290,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.974049639249639,46,1,urban,next_year,realized_plus_planned
hex_01291,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.35192409812409814,520,0,urban,next_year,realized_plus_planned
hex_01292,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.0,0.0,1.0244103896103898,41,1,urban,next_year,realized_plus_planned
